age,job,marital,education,balance,y,sub_prob,decile
28,services,single,secondary,5090,1,0.33580086,6
38,technician,married,unknown,573,0,0.156361,1
56,blue-collar,married,secondary,1602,0,0.18252969,2
41,blue-collar,single,primary,-137,0,0.14193207,1
52,technician,married,unknown,0,0,0.10374949,1
54,services,married,secondary,193,0,0.14889921,1
61,retired,married,secondary,195,0,0.28984338,5
53,entrepreneur,married,secondary,288,0,0.15523197,1
47,technician,married,secondary,19,0,0.09469802,1
53,blue-collar,married,primary,25,0,0.08939106,1
46,services,married,secondary,216,0,0.14148575,1
39,blue-collar,divorced,primary,190,0,0.18431528,2
56,technician,divorced,secondary,99,0,0.17471634,2
55,services,divorced,primary,2298,0,0.19083409,2
44,management,married,tertiary,17,0,0.11932502,1
37,technician,married,primary,0,0,0.09775936,1
35,blue-collar,married,primary,0,0,0.10895942,1
55,blue-collar,married,secondary,840,0,0.1523192,1
37,services,married,secondary,358,0,0.147221,1
30,technician,single,secondary,0,0,0.17280497,2
37,blue-collar,married,primary,-325,0,0.03867199,1
36,technician,single,secondary,-15,0,0.17719348,2
38,technician,married,secondary,581,0,0.16370201,1
41,admin.,divorced,primary,4070,0,0.25107664,4
48,retired,married,secondary,74,0,0.1347358,1
55,services,divorced,secondary,141,0,0.1738028,2
28,services,divorced,secondary,89,0,0.23536637,3
54,services,married,secondary,0,0,0.100113265,1
30,blue-collar,married,secondary,450,0,0.17896658,2
48,technician,married,tertiary,310,0,0.19253263,2
31,self-employed,married,secondary,0,0,0.10827002,1
38,blue-collar,married,secondary,384,0,0.15741183,1
37,blue-collar,married,secondary,395,0,0.14957368,1
37,services,single,unknown,-118,0,0.13155252,1
56,blue-collar,married,primary,5,0,0.075973555,1
51,blue-collar,married,secondary,50,0,0.1268662,1
39,blue-collar,married,secondary,285,0,0.14468244,1
49,technician,married,unknown,15,0,0.08721804,1
51,blue-collar,married,primary,653,0,0.1307156,1
43,self-employed,married,secondary,918,0,0.19501925,2
32,services,married,secondary,243,0,0.15150173,1
29,technician,single,tertiary,405,0,0.26830027,4
48,management,divorced,tertiary,1328,0,0.28254235,4
55,services,married,primary,255,0,0.11838761,1
53,blue-collar,married,secondary,3397,0,0.19434574,2
47,technician,married,unknown,2106,0,0.18746231,2
39,management,married,tertiary,2877,0,0.24509612,3
31,blue-collar,single,tertiary,60,0,0.23153028,3
39,blue-collar,married,primary,2226,0,0.17121719,2
40,blue-collar,married,primary,2880,0,0.18365881,2
40,technician,single,unknown,-5,0,0.144356,1
48,technician,married,secondary,147,0,0.14706212,1
33,technician,divorced,secondary,7,0,0.15274143,1
40,technician,married,secondary,109,0,0.14989993,1
59,retired,married,primary,-119,0,0.08647309,1
30,technician,married,secondary,484,1,0.16265368,1
31,management,single,tertiary,1852,0,0.28208184,4
35,unemployed,married,secondary,533,0,0.17887746,2
54,technician,divorced,secondary,21,0,0.15418714,1
34,admin.,single,unknown,2434,0,0.3093104,5
32,technician,married,secondary,90,0,0.14140429,1
56,admin.,divorced,unknown,4246,0,0.30972338,5
32,admin.,single,tertiary,395,0,0.26341465,4
42,blue-collar,married,primary,15,0,0.09311765,1
33,services,married,tertiary,85,0,0.2022457,2
52,entrepreneur,married,tertiary,-184,0,0.1336496,1
52,services,married,secondary,660,0,0.16697595,1
52,blue-collar,divorced,primary,-183,0,0.20093653,2
30,unemployed,divorced,secondary,1144,0,0.307531,5
44,services,divorced,secondary,1,0,0.17289168,2
35,admin.,married,secondary,69,0,0.13744195,1
55,management,single,secondary,220,0,0.17322099,2
33,blue-collar,married,primary,332,0,0.14598657,1
37,blue-collar,single,secondary,240,0,0.22496736,3
42,technician,single,secondary,0,0,0.16859542,2
43,unemployed,married,secondary,0,0,0.13022569,1
38,entrepreneur,married,tertiary,898,0,0.21993838,3
37,technician,married,secondary,123,0,0.1411741,1
31,student,single,secondary,252,0,0.2151816,3
41,management,married,tertiary,65,0,0.17408222,2
41,technician,married,secondary,-366,0,0.10326478,1
29,student,single,secondary,209,0,0.21954307,3
38,admin.,single,secondary,221,0,0.21345106,3
44,self-employed,divorced,tertiary,4,0,0.21142623,2
39,admin.,married,secondary,104,0,0.1558507,1
28,technician,single,secondary,312,0,0.24296543,3
33,blue-collar,married,secondary,-349,0,0.048191782,1
41,services,married,unknown,4,0,0.10795298,1
40,blue-collar,married,primary,-322,0,0.047440115,1
29,admin.,married,secondary,-150,0,0.09057719,1
38,management,married,unknown,1349,0,0.20081413,2
32,admin.,married,tertiary,281,0,0.18801427,2
45,services,married,secondary,1259,0,0.19818375,2
33,admin.,single,secondary,101,0,0.21686251,3
34,blue-collar,married,secondary,848,0,0.2024657,2
41,entrepreneur,married,unknown,89,0,0.15042488,1
41,blue-collar,married,secondary,140,0,0.1541121,1
35,admin.,single,secondary,148,0,0.21757458,3
40,technician,single,secondary,200,0,0.21178673,2
60,self-employed,married,primary,46,0,0.14699087,1
47,services,divorced,secondary,201,0,0.19741495,2
46,blue-collar,married,primary,530,0,0.13946532,1
31,blue-collar,single,secondary,0,0,0.17029402,2
49,self-employed,married,secondary,1,0,0.09364503,1
29,blue-collar,married,secondary,43,0,0.13641556,1
31,management,single,tertiary,-173,0,0.17192091,2
38,management,married,tertiary,389,0,0.18676245,2
37,blue-collar,married,primary,215,0,0.13062294,1
35,technician,married,secondary,-131,0,0.08427964,1
31,management,single,secondary,783,0,0.27209046,4
41,admin.,married,secondary,0,0,0.119853035,1
46,services,married,unknown,80,0,0.13117756,1
40,services,divorced,secondary,105,0,0.20701167,2
29,admin.,married,secondary,182,0,0.15594147,1
49,admin.,married,secondary,82,0,0.134718,1
42,management,married,tertiary,0,0,0.14951073,1
54,services,married,secondary,510,0,0.12644838,1
40,management,single,tertiary,242,0,0.24308154,3
53,admin.,married,secondary,244,0,0.11315034,1
49,management,married,tertiary,92,0,0.15037891,1
40,blue-collar,married,primary,0,0,0.104886696,1
29,student,single,secondary,948,0,0.2715532,4
36,blue-collar,married,primary,23,0,0.09482842,1
37,technician,married,secondary,710,0,0.19014247,2
39,services,married,secondary,1205,0,0.19360259,2
36,technician,married,secondary,368,1,0.14599776,1
44,entrepreneur,married,tertiary,1631,0,0.20518236,2
40,admin.,married,secondary,6,0,0.102339156,1
49,blue-collar,married,secondary,26,0,0.09526416,1
30,technician,single,unknown,-48,0,0.15183564,1
57,management,married,tertiary,2142,0,0.1831552,2
24,services,single,secondary,77,0,0.20795447,2
46,blue-collar,married,unknown,401,0,0.14259493,1
33,admin.,married,secondary,21,0,0.10823044,1
43,services,divorced,secondary,0,0,0.18344738,2
43,admin.,single,secondary,-497,0,0.121619605,1
40,blue-collar,divorced,primary,369,0,0.22244823,3
44,technician,single,unknown,78,0,0.1569123,1
35,technician,single,tertiary,226,0,0.23085557,3
47,technician,married,secondary,503,0,0.14241216,1
33,blue-collar,married,secondary,372,0,0.15574618,1
31,admin.,married,secondary,0,0,0.11898041,1
40,blue-collar,divorced,secondary,0,0,0.18695436,2
36,entrepreneur,married,tertiary,125,0,0.19299711,2
56,retired,divorced,primary,4,0,0.1436413,1
40,admin.,single,unknown,419,0,0.23469737,3
41,admin.,divorced,secondary,322,0,0.21030182,2
53,retired,married,secondary,303,0,0.13127095,1
39,blue-collar,married,secondary,607,0,0.17760864,2
44,blue-collar,divorced,secondary,579,0,0.22704658,3
38,admin.,married,secondary,3047,0,0.21061365,2
54,technician,divorced,secondary,83,0,0.17100367,2
58,management,married,tertiary,68,0,0.14115833,1
52,blue-collar,married,primary,58,0,0.115386195,1
28,admin.,single,secondary,251,0,0.23383507,3
36,blue-collar,married,secondary,688,0,0.18592045,2
60,retired,married,primary,364,0,0.17739551,2
42,services,divorced,secondary,55,0,0.1746502,2
42,admin.,married,secondary,101,0,0.15165038,1
44,management,married,tertiary,105,0,0.1698193,2
51,blue-collar,divorced,primary,325,0,0.18319017,2
49,blue-collar,married,primary,198,0,0.119151056,1
47,entrepreneur,married,unknown,209,0,0.16235298,1
37,blue-collar,married,secondary,183,0,0.14249422,1
34,management,married,tertiary,105,0,0.18276407,2
35,services,married,secondary,109,0,0.15697263,1
35,blue-collar,single,secondary,376,0,0.2115574,2
40,blue-collar,married,primary,-7,0,0.10485267,1
55,technician,married,secondary,0,0,0.10454156,1
55,retired,married,secondary,143,0,0.12148791,1
35,management,single,tertiary,550,0,0.25859126,4
57,blue-collar,married,primary,162,0,0.10674703,1
53,management,married,tertiary,115,0,0.14899679,1
41,blue-collar,married,primary,512,0,0.13870782,1
57,blue-collar,married,unknown,807,0,0.15446442,1
45,blue-collar,married,unknown,248,0,0.13908565,1
43,blue-collar,married,primary,1211,0,0.17916612,2
56,self-employed,married,unknown,7,0,0.07953936,1
31,entrepreneur,married,tertiary,281,0,0.18991758,2
37,blue-collar,single,secondary,88,0,0.21222153,2
30,management,married,tertiary,32,0,0.1394125,1
30,admin.,single,secondary,115,0,0.22526434,3
54,blue-collar,married,secondary,254,0,0.12726337,1
36,management,married,tertiary,144,0,0.18610401,2
55,unemployed,married,tertiary,383,0,0.19287398,2
37,admin.,single,secondary,569,0,0.20898284,2
38,housemaid,married,secondary,0,0,0.071947746,1
48,admin.,married,secondary,3754,0,0.1920393,2
55,housemaid,divorced,tertiary,6920,0,0.21914712,3
59,services,married,secondary,307,0,0.100348644,1
37,technician,married,secondary,-421,0,0.09785551,1
33,blue-collar,divorced,secondary,60,0,0.24309535,3
44,blue-collar,married,primary,67,0,0.13239998,1
57,technician,married,secondary,402,0,0.12373355,1
30,self-employed,single,tertiary,800,0,0.3755135,7
42,technician,married,tertiary,239,0,0.17214336,2
51,blue-collar,divorced,secondary,421,0,0.19315302,2
44,admin.,divorced,secondary,161,0,0.19260155,2
46,technician,married,secondary,289,0,0.155559,1
29,student,single,secondary,110,0,0.20781465,2
39,blue-collar,married,primary,245,0,0.13586228,1
42,services,married,secondary,0,0,0.110411756,1
50,blue-collar,married,primary,156,0,0.11217471,1
42,technician,single,secondary,0,0,0.1449647,1
39,admin.,married,secondary,20,0,0.09119909,1
55,technician,single,tertiary,92,0,0.18744515,2
46,services,married,secondary,89,0,0.128425,1
42,blue-collar,married,secondary,166,0,0.14258786,1
45,management,married,tertiary,103,0,0.15586284,1
43,blue-collar,married,primary,-454,0,0.0787604,1
42,admin.,married,secondary,445,0,0.13659564,1
30,admin.,married,secondary,4,0,0.10058779,1
47,blue-collar,married,secondary,1001,0,0.17307086,2
51,services,divorced,secondary,-69,0,0.13233878,1
38,technician,single,secondary,42,0,0.17321944,2
57,technician,married,unknown,1617,0,0.1488629,1
42,management,divorced,tertiary,221,0,0.21191956,2
32,technician,divorced,secondary,210,0,0.16616191,1
46,management,married,tertiary,0,0,0.14740573,1
29,student,single,tertiary,185,0,0.24495319,3
59,retired,married,secondary,836,0,0.17909081,2
32,blue-collar,single,secondary,301,0,0.21597289,3
44,blue-collar,married,primary,503,0,0.12625957,1
40,retired,married,primary,407,0,0.12001315,1
31,blue-collar,single,secondary,53,0,0.20465183,2
46,self-employed,married,tertiary,2303,0,0.20152235,2
43,management,married,tertiary,144,0,0.17220376,2
34,services,married,secondary,205,0,0.14885092,1
39,management,married,tertiary,305,0,0.14871296,1
30,blue-collar,divorced,secondary,251,0,0.19667093,2
56,retired,married,secondary,0,0,0.08645172,1
29,technician,married,secondary,8,0,0.10525811,1
40,blue-collar,divorced,secondary,139,0,0.20127852,2
36,services,married,secondary,184,0,0.1464721,1
37,blue-collar,single,secondary,238,0,0.2060367,2
35,admin.,married,secondary,0,0,0.12159764,1
35,blue-collar,married,primary,0,0,0.104698814,1
47,services,married,primary,222,0,0.1284136,1
31,services,married,secondary,414,0,0.14732136,1
56,retired,single,primary,223,0,0.16017817,1
57,technician,married,secondary,197,0,0.14360665,1
36,blue-collar,married,secondary,-251,0,0.078327924,1
45,self-employed,divorced,secondary,-139,0,0.13868971,1
47,blue-collar,married,unknown,733,0,0.1692873,2
29,technician,single,tertiary,0,0,0.20470703,2
57,services,married,secondary,1,0,0.11511044,1
45,blue-collar,married,primary,97,0,0.12661481,1
31,blue-collar,single,primary,435,0,0.19369653,2
31,management,divorced,tertiary,0,0,0.20842256,2
37,technician,single,tertiary,147,0,0.26352054,4
30,technician,single,tertiary,3,0,0.19333474,2
58,services,divorced,secondary,1109,0,0.2172044,3
33,services,married,secondary,404,0,0.14705694,1
39,blue-collar,married,primary,981,0,0.16952962,2
33,blue-collar,single,primary,95,0,0.18668886,2
34,services,married,secondary,302,0,0.15268216,1
36,services,divorced,secondary,-290,0,0.07766357,1
37,services,single,secondary,259,0,0.2034347,2
35,blue-collar,married,secondary,527,0,0.14459883,1
55,retired,married,secondary,102,0,0.124066405,1
34,management,single,tertiary,872,0,0.29135644,5
40,management,divorced,tertiary,490,0,0.23409978,3
42,blue-collar,single,primary,19,0,0.13357888,1
37,blue-collar,married,secondary,16,0,0.09212455,1
42,management,married,tertiary,386,0,0.17170474,2
35,technician,single,secondary,539,0,0.22288132,3
44,technician,divorced,secondary,-329,0,0.08491849,1
30,services,single,secondary,-174,0,0.15490584,1
45,entrepreneur,married,secondary,68,0,0.1476143,1
35,blue-collar,single,unknown,-532,0,0.1311651,1
36,admin.,divorced,secondary,0,0,0.17352742,2
49,blue-collar,married,secondary,64,0,0.12156549,1
31,blue-collar,single,secondary,1415,0,0.22637695,3
31,technician,single,secondary,147,0,0.2029066,2
39,blue-collar,married,secondary,72,0,0.121326976,1
37,services,single,secondary,-196,0,0.14178358,1
33,blue-collar,married,primary,716,0,0.17381538,2
37,management,married,tertiary,0,0,0.13379666,1
42,services,married,secondary,-246,0,0.09269909,1
56,blue-collar,married,secondary,-203,0,0.09406352,1
37,admin.,single,secondary,245,1,0.18322012,2
36,services,single,secondary,342,0,0.21774548,3
29,technician,single,tertiary,3,0,0.20235032,2
54,management,married,tertiary,-248,0,0.09705472,1
38,blue-collar,married,secondary,376,0,0.14768831,1
43,blue-collar,divorced,secondary,370,0,0.21044075,2
47,admin.,single,secondary,594,0,0.23666704,3
47,blue-collar,married,secondary,387,0,0.13699569,1
38,services,married,secondary,208,0,0.14366162,1
40,blue-collar,married,secondary,563,0,0.15069532,1
33,services,divorced,secondary,392,0,0.19498661,2
33,retired,married,secondary,165,0,0.14914477,1
53,admin.,divorced,unknown,236,0,0.19302836,2
37,services,married,primary,52,0,0.12910083,1
40,management,single,tertiary,1265,0,0.27550226,4
37,blue-collar,married,primary,693,0,0.15820996,1
35,technician,married,secondary,118,0,0.14880972,1
49,blue-collar,married,primary,3659,0,0.16057923,1
26,blue-collar,single,secondary,24,0,0.16478863,1
38,management,single,tertiary,673,0,0.26705402,4
52,self-employed,married,secondary,273,0,0.14761989,1
33,services,divorced,secondary,327,0,0.21752436,3
31,admin.,single,secondary,299,0,0.21481465,3
32,blue-collar,married,secondary,0,0,0.1139439,1
35,blue-collar,single,primary,109,0,0.19017792,2
55,management,divorced,tertiary,552,0,0.2324407,3
32,blue-collar,divorced,primary,473,0,0.19879732,2
37,unknown,single,unknown,414,0,0.19097394,2
45,blue-collar,married,secondary,154,1,0.14423244,1
31,technician,married,secondary,344,0,0.15444091,1
38,admin.,married,secondary,8,0,0.09422826,1
37,services,married,secondary,78,0,0.13268726,1
38,blue-collar,married,secondary,266,0,0.14810243,1
33,housemaid,married,tertiary,98,0,0.09227035,1
38,blue-collar,married,primary,83,0,0.12689409,1
37,management,single,tertiary,45,0,0.2013718,2
29,unemployed,married,tertiary,8,0,0.13195764,1
42,management,married,tertiary,263,0,0.16779988,2
40,blue-collar,married,secondary,306,0,0.143616,1
32,management,married,tertiary,233,0,0.17191269,2
47,management,divorced,tertiary,447,0,0.24130896,3
29,student,single,secondary,872,0,0.27416408,4
53,services,divorced,primary,-291,1,0.11637774,1
31,services,married,tertiary,309,0,0.16561629,1
59,blue-collar,married,secondary,202,0,0.14419363,1
29,entrepreneur,married,primary,56,0,0.13595094,1
59,blue-collar,married,primary,229,0,0.1303307,1
44,blue-collar,married,primary,143,0,0.13145134,1
38,admin.,single,secondary,100,1,0.19938368,2
49,admin.,married,secondary,326,0,0.12710917,1
43,blue-collar,married,secondary,167,0,0.14500593,1
52,admin.,single,secondary,545,0,0.1959774,2
40,admin.,married,secondary,2100,0,0.14478257,1
32,services,married,secondary,0,0,0.11353722,1
47,admin.,married,primary,192,0,0.10723298,1
33,management,married,tertiary,442,0,0.16694295,1
35,management,married,tertiary,267,0,0.17373839,2
27,services,single,secondary,0,0,0.1539041,1
50,blue-collar,married,primary,377,0,0.12065551,1
44,retired,married,secondary,7624,0,0.13946652,1
43,self-employed,married,primary,66,0,0.11381591,1
51,blue-collar,married,unknown,37,0,0.075901195,1
32,admin.,single,secondary,64,0,0.19804,2
47,management,divorced,tertiary,34,0,0.17314982,2
34,admin.,divorced,secondary,627,0,0.24520703,3
